"acousticness","danceability","duration_ms","energy","explicit","instrumentalness","key","liveness","loudness","mode","popularity","release_date","speechiness","tempo","valence","year","season","pop_binary","pop_binom"
0.0144,0.517,216.533,0.776,"0",0,"11",0.113,-5.271,"1",64,2018-12-07,0.0362,96.002,0.448,"2018","Fall",1,64
0.0293,0.531,422.161,0.921,"0",0.728,"0",0.271,-8.219,"1",0,2019-01-05,0.0471,139.999,0.0921,"2019","Winter",0,0
0.213,0.766,230,0.756,"0",0,"5",0.349,-5.861,"1",74,2018-05-18,0.132,94.027,0.716,"2018","Spring",1,74
0.481,0.228,254.812,0.475,"0",0.386,"8",0.168,-11.947,"0",0,2018-02-16,0.0372,79.795,0.216,"2018","Winter",0,0
0.0405,0.884,191.938,0.698,"1",0,"0",0.195,-9.101,"1",66,2018-03-30,0.364,140.068,0.575,"2018","Spring",1,66
0.0848,0.852,114.109,0.41,"0",0.167,"0",0.142,-9.498,"1",69,2018-05-11,0.0602,122.054,0.467,"2018","Spring",1,69
0.1,0.673,170.853,0.715,"1",0,"3",0.115,-5.239,"0",64,2018-11-02,0.0891,155.992,0.712,"2018","Fall",1,64
0.566,0.625,187.304,0.4,"0",0.605,"11",0.112,-14.404,"1",0,2017-12-06,0.046,64.982,0.622,"2017","Fall",0,0
0.186,0.551,153,0.881,"0",0.0791,"7",0.152,-6.099,"0",68,2018-11-02,0.0542,88.036,0.387,"2018","Fall",1,68
0.706,0.365,343.864,0.225,"0",0.00141,"5",0.239,-13.835,"1",0,2016-01-01,0.0297,140.115,0.0619,"2016","Winter",0,0
0.0153,0.517,222.147,0.813,"0",0,"1",0.106,-6.325,"1",63,2018-06-08,0.0558,83.005,0.444,"2018","Spring",1,63
0.443,0.798,192.973,0.412,"1",7.43e-05,"2",0.219,-9.305,"1",72,2018-05-25,0.36,135.959,0.304,"2018","Spring",1,72
0.323,0.789,139.84,0.534,"1",3.42e-06,"8",0.0645,-6.347,"0",69,2018-06-08,0.0709,134.055,0.631,"2018","Spring",1,69
0.000908,0.487,222.203,0.999,"0",0.564,"8",0.524,-4.396,"0",0,2020-03-25,0.196,148.12,0.0332,"2020","Spring",0,0
0.295,0.737,212.175,0.542,"0",0,"8",0.103,-7.593,"1",65,2018-07-27,0.0732,119.973,0.385,"2018","Summer",1,65
0.0216,0.873,115.194,0.663,"1",0.000356,"1",0.0867,-4.086,"1",67,2018-03-16,0.15,135.499,0.525,"2018","Spring",1,67
0.0784,0.736,246.177,0.577,"0",0.0626,"11",0.337,-11.255,"1",2,2018-06-29,0.0459,125.704,0.966,"2018","Summer",0,2
0.29,0.509,240.362,0.558,"0",0,"2",0.131,-6.369,"0",73,2018-08-24,0.0276,135.879,0.327,"2018","Summer",1,73
0.119,0.866,173.125,0.501,"0",8.86e-05,"3",0.0832,-11.024,"1",4,2018-06-29,0.127,122.597,0.758,"2018","Summer",0,4
0.0129,0.76,213.6,0.579,"0",0.00351,"0",0.106,-7.374,"1",66,2018-07-11,0.0569,100.01,0.125,"2018","Summer",1,66
0.504,0.637,429.266,0.489,"0",0.913,"11",0.353,-12.391,"1",0,2018-06-11,0.0373,125.998,0.063,"2018","Spring",0,0
0.395,0.763,184.324,0.381,"1",7.97e-06,"6",0.568,-13.211,"1",66,2018-09-07,0.279,130.968,0.0976,"2018","Summer",1,66
0.174,0.54,143.073,0.525,"0",0.00345,"0",0.49,-11.726,"1",2,2018-06-29,0.065,141.441,0.962,"2018","Summer",0,2
0.112,0.793,233.88,0.344,"1",1.68e-06,"6",0.15,-9.757,"1",68,2018-01-26,0.357,166.105,0.45,"2018","Winter",1,68
0.00177,0.529,316.547,0.828,"0",0.0172,"7",0.955,-7.205,"1",8,2019-07-26,0.124,105.34,0.199,"2019","Summer",0,8
0.105,0.95,158.769,0.489,"1",0,"8",0.411,-8.411,"1",65,2018-10-19,0.462,130.021,0.919,"2018","Fall",1,65
0.00941,0.388,218.747,0.991,"0",0.367,"5",0.403,-5.749,"0",6,2019-07-26,0.143,139.759,0.0734,"2019","Summer",0,6
0.126,0.761,163.974,0.598,"1",0,"10",0.0839,-7.249,"0",66,2018-06-29,0.182,173.897,0.446,"2018","Summer",1,66
8.83e-05,0.801,370.782,0.728,"0",0.941,"7",0.107,-11.56,"0",0,2018-11-28,0.061,111.992,0.627,"2018","Fall",0,0
0.791,0.841,97.907,0.406,"0",0,"7",0.0872,-12.389,"1",67,2018-10-24,0.358,110.061,0.384,"2018","Fall",1,67
0.147,0.634,162.087,0.536,"0",5.07e-06,"8",0.0522,-10.558,"1",3,2018-06-29,0.07,132.473,0.952,"2018","Summer",0,3
0.145,0.679,190.177,0.648,"1",0,"2",0.182,-5.892,"1",65,2018-04-20,0.445,94.378,0.635,"2018","Spring",1,65
0.0209,0.552,193.463,0.543,"0",3.74e-05,"2",0.176,-11.644,"0",2,2018-06-29,0.0504,131.675,0.583,"2018","Summer",0,2
0.156,0.774,220.888,0.623,"1",0,"5",0.0955,-7.871,"1",68,2018-12-21,0.245,128.661,0.393,"2018","Winter",1,68
2.84e-05,0.522,284.68,0.818,"0",0.753,"9",0.821,-6.43,"1",2,2019-07-26,0.0296,83.996,0.514,"2019","Summer",0,2
0.206,0.768,161.28,0.933,"0",0.915,"2",0.0833,-2.95,"0",72,2018-04-01,0.0385,124.996,0.245,"2018","Spring",1,72
3.77e-05,0.396,220.48,0.96,"0",0.631,"11",0.907,-7.536,"0",4,2019-07-26,0.113,95.603,0.308,"2019","Summer",0,4
0.15,0.683,188.773,0.776,"1",0,"1",0.227,-3.251,"0",66,2018-06-01,0.341,173.996,0.223,"2018","Spring",1,66
0.000828,0.723,200.687,0.977,"0",0.813,"11",0.196,-8.288,"0",0,2019-11-22,0.0478,124.999,0.747,"2019","Fall",0,0
0.903,0.637,214.24,0.129,"0",0,"2",0.107,-11.89,"1",65,2018-06-22,0.0405,139.742,0.368,"2018","Summer",1,65
0.977,0.251,138.334,0.374,"0",0.93,"7",0.102,-16.208,"1",2,2018-07-07,0.035,91.012,0.207,"2018","Summer",0,2
0.0152,0.817,213.08,0.646,"1",0,"4",0.125,-5.12,"0",65,2018-04-13,0.249,162.898,0.835,"2018","Spring",1,65
0.00296,0.342,397.467,0.922,"0",0.103,"9",0.227,-4.666,"0",4,2019-07-26,0.0968,99.876,0.128,"2019","Summer",0,4
0.0435,0.527,208.067,0.671,"0",1.74e-05,"2",0.125,-3.945,"1",65,2018-05-04,0.0355,112.934,0.581,"2018","Spring",1,65
0.45,0.4,1085.579,0.456,"0",0.915,"7",0.964,-17.681,"1",0,2020-07-03,0.049,108.55,0.527,"2020","Summer",0,0
0.00207,0.836,213.358,0.579,"1",0,"9",0.11,-6.164,"1",65,2018-11-26,0.243,85.486,0.431,"2018","Fall",1,65
2.23e-06,0.379,178.453,0.987,"0",0.915,"0",0.663,-6.753,"1",3,2019-07-26,0.088,150.123,0.292,"2019","Summer",0,3
0.318,0.587,194.72,0.888,"0",0.000134,"2",0.0449,-5.062,"1",62,2018-04-27,0.0347,74.022,0.976,"2018","Spring",1,62
4.63e-05,0.244,323.733,0.914,"0",0.227,"7",0.566,-7.416,"0",3,2019-07-26,0.093,152.052,0.139,"2019","Summer",0,3
0.218,0.737,258,0.742,"0",0,"6",0.316,-2.875,"1",71,2018-01-30,0.0441,119.966,0.386,"2018","Winter",1,71
9.74e-05,0.44,248.893,0.887,"0",0.313,"0",0.825,-5.703,"1",2,2019-07-26,0.0421,150.05,0.504,"2019","Summer",0,2
0.835,0.657,189.347,0.591,"0",0,"10",0.248,-3.505,"1",73,2018-05-11,0.0297,132.041,0.687,"2018","Spring",1,73
0.691,0.318,206.344,0.4,"0",0.0106,"4",0.188,-20.213,"0",0,2018-01-23,0.113,160.03,0.0364,"2018","Winter",0,0
0.65,0.583,212.8,0.408,"1",0,"7",0.309,-9.125,"1",64,2018-04-17,0.564,74.738,0.612,"2018","Spring",1,64
0.907,0.54,372.939,0.292,"0",3.79e-05,"2",0.112,-11.293,"1",2,2019-05-15,0.0368,132.031,0.244,"2019","Spring",0,2
0.00925,0.646,159.15,0.709,"1",0.000308,"5",0.115,-6.005,"0",68,2018-09-25,0.0381,80.504,0.281,"2018","Fall",1,68
0.137,0.572,40.68,0.666,"0",0,"11",0.564,-10.493,"0",1,2018-12-13,0.308,129.118,0.957,"2018","Fall",0,1
0.418,0.693,159.327,0.434,"1",0,"1",0.338,-9.366,"1",69,2018-06-21,0.193,63.033,0.685,"2018","Summer",1,69
0.00533,0.504,245.573,0.886,"0",0.000239,"1",0.695,-6.56,"1",2,2019-07-26,0.0486,136.913,0.508,"2019","Summer",0,2
0.237,0.67,218.293,0.743,"0",0,"10",0.465,-4.993,"1",74,2018-10-25,0.0393,125.944,0.571,"2018","Fall",1,74
0.0163,0.877,189.676,0.65,"0",0.884,"7",0.131,-9.752,"1",0,2019-12-06,0.0799,121.994,0.283,"2019","Fall",0,0
0.0793,0.519,172.28,0.872,"0",0,"2",0.111,-3.212,"1",63,2018-10-12,0.0616,179.965,0.74,"2018","Fall",1,63
8.83e-05,0.753,406.015,0.771,"0",0.841,"7",0.133,-7.858,"1",0,2018-08-06,0.214,133,0.086,"2018","Summer",0,0
0.0709,0.914,265.48,0.572,"1",0.00237,"2",0.0599,-8.82,"1",66,2018-11-06,0.166,123.963,0.203,"2018","Fall",1,66
0.0037,0.41,38.12,0.721,"0",0,"6",0.647,-10.808,"0",1,2018-12-13,0.194,132.123,0.774,"2018","Fall",0,1
0.217,0.895,286.117,0.839,"1",3e-06,"0",0.239,-4.512,"1",66,2018-09-08,0.227,149.951,0.756,"2018","Summer",1,66
0.901,0.434,262.649,0.279,"0",0,"6",0.686,-8.197,"1",2,2019-05-15,0.0344,81.299,0.338,"2019","Spring",0,2
0.0563,0.874,172.138,0.699,"1",0,"1",0.0956,-3.455,"1",62,2018-09-14,0.352,77.502,0.665,"2018","Summer",1,62
0.0386,0.594,217.996,0.914,"0",0.0204,"7",0.0421,-5.82,"0",0,2018-03-09,0.0511,150.015,0.089,"2018","Winter",0,0
0.00369,0.836,258.52,0.779,"1",0.000173,"7",0.58,-3.829,"1",64,2018-02-16,0.0519,119.908,0.555,"2018","Winter",1,64
0.00215,0.839,219.936,0.679,"0",0.811,"10",0.0627,-6.965,"1",1,2020-09-24,0.0619,124.995,0.521,"2020","Fall",0,1
0.00632,0.736,231.847,0.756,"0",0.00577,"11",0.106,-7.099,"1",71,2018-08-31,0.047,117.016,0.712,"2018","Summer",1,71
2.38e-05,0.432,320,0.91,"0",0.807,"7",0.159,-10.593,"1",0,2018-12-21,0.0481,137.997,0.108,"2018","Winter",0,0
0.00322,0.515,287.08,0.804,"0",0.00229,"6",0.149,-5.345,"0",66,2018-06-27,0.0398,123.969,0.298,"2018","Summer",1,66
0.174,0.617,252.114,0.986,"0",0.939,"11",0.507,-3.401,"1",0,2020-03-25,0.457,156.156,0.0371,"2020","Spring",0,0
0.0273,0.657,206.333,0.668,"1",0,"2",0.32,-6.208,"1",65,2018-05-11,0.136,162.997,0.227,"2018","Spring",1,65
0.0055,0.496,248.384,0.976,"0",0.809,"5",0.446,-5.218,"0",0,2020-03-25,0.365,145.009,0.0548,"2020","Spring",0,0
0.866,0.548,186.133,0.444,"0",0,"3",0.134,-9.4,"1",63,2018-03-02,0.0384,169.917,0.62,"2018","Winter",1,63
0.589,0.125,374.976,0.33,"0",0.782,"0",0.106,-11.599,"0",0,2018-02-16,0.0392,77.408,0.036,"2018","Winter",0,0
0.805,0.657,239.787,0.396,"0",1.58e-06,"7",0.103,-9.255,"1",66,2018-02-23,0.0293,110.003,0.115,"2018","Winter",1,66
0.00826,0.346,1122.078,0.574,"0",0.0104,"2",0.132,-10.682,"1",0,2016-01-01,0.0386,120.037,0.16,"2016","Winter",0,0
0.211,0.845,200.853,0.561,"0",3.49e-06,"1",0.0383,-5.253,"0",72,2018-05-11,0.0778,109.974,0.811,"2018","Spring",1,72
0.105,0.559,130.169,0.561,"0",3.23e-05,"9",0.41,-10.963,"1",2,2018-06-29,0.0414,136.189,0.834,"2018","Summer",0,2
0.693,0.47,208,0.221,"0",0,"5",0.104,-9.243,"1",73,2018-05-31,0.0371,133.714,0.264,"2018","Spring",1,73
0.000968,0.904,346.9,0.747,"0",0.0842,"10",0.0941,-10.168,"0",0,2018-12-28,0.0508,122.977,0.833,"2018","Winter",0,0
0.934,0.603,142.356,0.231,"0",4.53e-05,"9",0.112,-10.135,"1",68,2018-11-16,0.0299,103.986,0.409,"2018","Fall",1,68
0.0839,0.524,205.026,0.633,"0",0.000199,"11",0.0891,-10.71,"1",2,2018-06-29,0.0576,129.344,0.568,"2018","Summer",0,2
0.667,0.626,277.327,0.323,"0",0,"4",0.0605,-9.607,"1",66,2018-06-29,0.0339,130.082,0.234,"2018","Summer",1,66
0.315,0.579,141.932,0.889,"0",0.963,"10",0.105,-12.06,"1",4,2018-07-07,0.0413,119.993,0.368,"2018","Summer",0,4
0.227,0.83,262.494,0.546,"1",0,"1",0.112,-5.716,"1",68,2018-08-31,0.295,182.973,0.535,"2018","Summer",1,68
3.25e-05,0.477,269.053,0.928,"0",0.147,"2",0.479,-5.627,"1",4,2019-07-26,0.0466,94.141,0.361,"2019","Summer",0,4
0.105,0.305,251.015,0.715,"1",0.0495,"7",0.0906,-7.54,"1",67,2018-10-26,0.0554,82.977,0.29,"2018","Fall",1,67
0.0554,0.551,274.704,0.934,"0",0.044,"7",0.165,-7.381,"1",3,2018-07-07,0.0644,123.997,0.159,"2018","Summer",0,3
0.0636,0.774,130.403,0.507,"1",0,"1",0.138,-6.952,"0",66,2018-03-16,0.065,140.067,0.508,"2018","Spring",1,66
9.55e-06,0.355,385.46,0.932,"0",0.0559,"10",0.966,-5.69,"1",7,2019-07-26,0.0783,130.077,0.157,"2019","Summer",0,7
0.745,0.499,214.533,0.181,"0",0.00123,"9",0.106,-15.359,"0",69,2018-05-24,0.0429,111.956,0.0747,"2018","Spring",1,69
0.332,0.3,541.36,0.928,"0",0.0254,"5",0.748,-6.981,"1",9,2019-07-26,0.151,120.501,0.117,"2019","Summer",0,9
0.014,0.635,197.947,0.537,"0",3.72e-05,"6",0.103,-10.45,"0",67,2018-10-05,0.0536,117.942,0.885,"2018","Fall",1,67
0.000448,0.427,367.453,0.984,"0",0.00286,"6",0.774,-5.127,"0",4,2019-07-26,0.113,128.673,0.116,"2019","Summer",0,4
0.133,0.816,131.607,0.63,"1",0,"2",0.0692,-5.568,"1",77,2019-11-13,0.226,96.493,0.715,"2019","Fall",1,77
0.113,0.49,142.602,0.952,"0",0,"9",0.0896,-3.356,"0",1,2019-11-08,0.155,114.411,0.676,"2019","Fall",0,1
0.966,0.456,272.485,0.126,"0",1.77e-06,"2",0.107,-10.883,"1",72,2019-08-30,0.0444,68.614,0.162,"2019","Summer",1,72
0.184,0.273,259.92,0.459,"0",0,"2",0.944,-7.818,"1",23,2020-04-03,0.0334,147.878,0.197,"2020","Spring",0,23
0.0925,0.797,250.272,0.722,"1",0,"5",0.112,-6.23,"0",67,2019-03-08,0.0601,145.99,0.338,"2019","Winter",1,67
0.0333,0.427,218.24,0.787,"0",0,"4",0.926,-6.454,"1",15,2020-04-03,0.0454,78.51,0.397,"2020","Spring",0,15
0.102,0.476,158.12,0.701,"1",0,"0",0.242,-4.234,"1",69,2019-09-06,0.0349,163.882,0.405,"2019","Summer",1,69
0.114,0.587,214.627,0.859,"0",0,"0",0.775,-5.45,"1",20,2020-04-03,0.0497,110.851,0.814,"2020","Spring",0,20
0.272,0.802,157.202,0.645,"0",0,"5",0.119,-6.181,"0",76,2019-06-06,0.0715,100.001,0.376,"2019","Spring",1,76
0.0879,0.116,109.56,0.358,"0",0.91,"2",0.425,-10.131,"1",19,2020-04-03,0.0326,86.24,0.0594,"2020","Spring",0,19
0.145,0.714,206.073,0.663,"0",0,"8",0.264,-5.799,"1",67,2019-02-01,0.0694,95.497,0.64,"2019","Winter",1,67
0.0648,0.567,164.253,0.876,"0",3.31e-06,"8",0.982,-5.391,"0",17,2020-04-03,0.0519,111.708,0.715,"2020","Spring",0,17
0.837,0.153,119.41,0.138,"0",0.55,"6",0.254,-21.877,"0",71,2019-03-29,0.0503,74.318,0.0503,"2019","Spring",1,71
0.0203,0.625,196.52,0.816,"0",0,"10",0.519,-6.95,"0",0,2020-11-05,0.384,160.026,0.585,"2020","Fall",0,0
0.602,0.807,258.8,0.803,"0",0.00853,"11",0.136,-4.156,"1",74,2019-01-15,0.126,91.987,0.706,"2019","Winter",1,74
0.299,0.378,226.493,0.558,"0",0,"2",0.982,-7.246,"0",18,2020-04-03,0.0373,80.511,0.294,"2020","Spring",0,18
0.377,0.74,291.318,0.357,"0",0.047,"0",0.328,-9.921,"1",67,2019-03-21,0.0352,119.973,0.453,"2019","Spring",1,67
0.000763,0.902,407.805,0.747,"0",0.883,"5",0.124,-7.078,"0",0,2019-03-08,0.109,123.006,0.304,"2019","Winter",0,0
0.143,0.879,199.711,0.703,"0",0,"1",0.0569,-4.219,"1",79,2019-08-29,0.0701,94.004,0.788,"2019","Summer",1,79
0.201,0.739,192.02,0.341,"0",0.00102,"2",0.24,-13.659,"1",0,2020-11-05,0.32,86.203,0.0724,"2020","Fall",0,0
0.0119,0.668,219.053,0.913,"0",6.7e-06,"9",0.111,-3.097,"1",68,2019-04-19,0.0348,132.039,0.933,"2019","Spring",1,68
0.471,0.279,227.347,0.521,"0",0,"0",0.815,-6.765,"1",20,2020-04-03,0.0289,141.92,0.071,"2020","Spring",0,20
0.0376,0.782,195.307,0.731,"0",3.15e-05,"3",0.0956,-4.581,"0",75,2019-11-14,0.143,138.032,0.824,"2019","Fall",1,75
0.00135,0.656,226.909,0.429,"0",0.796,"11",0.197,-12.797,"0",0,2019-12-27,0.0529,109.978,0.186,"2019","Winter",0,0
0.0957,0.97,142.417,0.463,"1",0,"10",0.151,-7.259,"1",65,2019-07-17,0.366,108.003,0.46,"2019","Summer",1,65
0.189,0.578,159.773,0.619,"0",0.000319,"6",0.372,-8.693,"0",0,2020-11-05,0.429,159.96,0.433,"2020","Fall",0,0
0.443,0.688,205.687,0.53,"0",0,"11",0.0995,-5.507,"1",71,2019-05-03,0.0333,106.958,0.162,"2019","Spring",1,71
0.0259,0.436,183.52,0.906,"0",0,"2",0.973,-5.749,"1",20,2020-04-03,0.0724,146.536,0.663,"2020","Spring",0,20
0.0926,0,143.583,0.00216,"0",0.982,"10",0.821,-22.55,"1",68,2019-10-07,0,0,0,"2019","Fall",1,68
0.0175,0.844,416.287,0.748,"0",0.76,"5",0.0383,-6.855,"1",0,2020-07-15,0.0657,128.024,0.111,"2020","Summer",0,0
0.142,0.751,232.15,0.719,"0",0,"6",0.148,-5.198,"0",73,2019-11-05,0.0373,98.01,0.437,"2019","Fall",1,73
0.527,0.525,153.156,0.558,"0",0.887,"2",0.653,-10.953,"0",0,2020-07-20,0.0448,95.362,0.125,"2020","Summer",0,0
0.0229,0.752,111.282,0.87,"1",2.28e-06,"1",0.0996,-4.267,"0",67,2019-09-11,0.182,160.128,0.761,"2019","Summer",1,67
0.474,0.494,254.107,0.345,"0",0.0137,"7",0.115,-12.658,"1",0,2019-07-31,0.0342,136.544,0.504,"2019","Summer",0,0
0.137,0.75,151.574,0.567,"1",0,"0",0.109,-6.4,"1",67,2019-05-02,0.48,151.895,0.398,"2019","Spring",1,67
0.287,0.762,208.307,0.673,"0",0.000269,"5",0.0777,-7.367,"1",3,2019-07-19,0.0352,119.979,0.853,"2019","Summer",0,3
0.0567,0.559,244.874,0.491,"1",0,"2",0.0992,-6.406,"0",72,2019-12-27,0.0346,153.131,0.114,"2019","Winter",1,72
4.11e-06,0.255,186.869,0.741,"0",0,"9",0.118,-12.283,"0",0,2019-02-13,0.0529,161.648,0.562,"2019","Winter",0,0
0.467,0.474,208.801,0.489,"0",0,"6",0.119,-7.625,"0",72,2019-05-22,0.0342,124.844,0.23,"2019","Spring",1,72
0.0584,0.66,204.375,0.938,"0",6.79e-06,"7",0.141,-5.466,"1",0,2019-05-09,0.0587,120.018,0.896,"2019","Spring",0,0
0.0258,0.475,152.761,0.624,"0",0.000229,"11",0.181,-8.698,"0",68,2019-09-13,0.0291,173.078,0.779,"2019","Summer",1,68
0.257,0.807,314.913,0.933,"0",0.034,"0",0.562,-4.65,"0",0,2020-12-25,0.0506,127.973,0.53,"2020","Winter",0,0
0.479,0.733,147.84,0.859,"0",0.0645,"9",0.105,-5.03,"0",65,2019-07-26,0.033,124.948,0.52,"2019","Summer",1,65
0.000162,0.302,231.942,0.876,"0",0.000468,"9",0.781,-11.89,"1",0,2019-02-13,0.0455,156.342,0.428,"2019","Winter",0,0
0.0325,0.662,130.973,0.586,"1",0.00424,"5",0.153,-6.287,"0",70,2019-11-15,0.0251,107.994,0.0726,"2019","Fall",1,70
0.0467,0.716,412.942,0.662,"0",0.92,"5",0.114,-8.417,"0",0,2019-09-27,0.0319,128.002,0.32,"2019","Fall",0,0
0.0579,0.802,172.196,0.82,"1",0,"10",0.149,-5.969,"0",67,2019-11-22,0.146,164.005,0.613,"2019","Fall",1,67
0.00327,0.775,390.744,0.745,"0",0.466,"5",0.0555,-5.148,"1",0,2019-12-20,0.0315,121.008,0.141,"2019","Winter",0,0
0.00739,0.116,152.811,0.824,"0",0.937,"5",0.786,-20.194,"1",68,2019-10-07,0.0697,71.95,0.0358,"2019","Fall",1,68
0.00717,0.56,202.688,0.617,"0",0.000105,"9",0.0889,-11.075,"0",0,2019-02-13,0.0249,94.809,0.752,"2019","Winter",0,0
0.0557,0.528,245.27,0.727,"0",0,"6",0.176,-5.739,"1",63,2019-04-26,0.179,155.927,0.212,"2019","Spring",1,63
0.938,0.294,241.447,0.299,"0",0.428,"0",0.105,-14.661,"1",0,2018-12-20,0.0389,161.013,0.581,"2018","Winter",0,0
0.0645,0.593,171.92,0.805,"0",0,"5",0.226,-4.892,"1",65,2019-11-08,0.0347,103.949,0.848,"2019","Fall",1,65
0.000375,0.39,390,0.946,"0",0.0503,"4",0.0999,-3.935,"0",0,2019-11-04,0.0906,191.818,0.13,"2019","Fall",0,0
0.745,0.793,83.157,0.278,"1",4.45e-06,"8",0.0919,-11.931,"0",67,2019-04-01,0.426,130.24,0.271,"2019","Spring",1,67
0.000375,0.39,390,0.946,"0",0.0503,"4",0.0999,-3.935,"0",0,2019-11-04,0.0906,191.818,0.13,"2019","Fall",0,0
0.00471,0.765,146.264,0.725,"1",0.000194,"3",0.154,-3.391,"0",69,2019-07-05,0.142,75.003,0.578,"2019","Summer",1,69
0.0501,0.7,227.613,0.679,"0",0,"7",0.0913,-6.864,"1",3,2019-07-19,0.0297,127.109,0.923,"2019","Summer",0,3
0.0808,0.565,181.933,0.805,"0",0,"0",0.173,-4.457,"1",65,2019-10-10,0.0489,76.04,0.869,"2019","Fall",1,65
0.0041,0.552,232.558,0.868,"0",0.0455,"10",0.448,-4.559,"0",2,2019-08-16,0.035,128.938,0.0852,"2019","Summer",0,2
0.781,0.824,287.267,0.624,"0",0.000189,"0",0.1,-9.728,"1",69,2019-08-23,0.0827,102.012,0.248,"2019","Summer",1,69
0.000966,0.525,187.034,0.912,"0",0.91,"2",0.0888,-5.37,"1",1,2019-08-16,0.0372,128.008,0.225,"2019","Summer",0,1
0.648,0.793,193.74,0.465,"0",0.000132,"5",0.0871,-8.134,"0",66,2019-12-13,0.271,141.85,0.898,"2019","Fall",1,66
0.913,0.416,195.187,0.172,"0",0.568,"9",0.123,-16.325,"0",0,2019-10-31,0.0552,76.311,0.0428,"2019","Fall",0,0
0.0541,0.791,177.653,0.718,"1",0,"10",0.334,-6.343,"0",66,2019-05-31,0.0643,108.049,0.422,"2019","Spring",1,66
0.433,0.627,201.058,0.511,"0",0,"9",0.0964,-8.972,"0",0,2019-04-01,0.512,114.977,0.546,"2019","Spring",0,0
0.0241,0.863,144.048,0.235,"1",0,"1",0.123,-15.545,"1",66,2019-01-14,0.699,150.062,0.399,"2019","Winter",1,66
0.0949,0.564,200.733,0.715,"0",0,"5",0.721,-6.567,"0",16,2020-04-03,0.0536,113.405,0.642,"2020","Spring",0,16
0.839,0.292,300.683,0.334,"0",0.345,"6",0.151,-10.679,"0",71,2019-08-30,0.0378,67.836,0.148,"2019","Summer",1,71
0.39,0.697,233.133,0.606,"0",0.000347,"9",0.918,-8.869,"1",20,2020-04-03,0.0323,100.002,0.452,"2020","Spring",0,20
0.272,0.665,193.6,0.488,"1",0.000261,"4",0.181,-7.177,"1",67,2019-08-16,0.0981,142.087,0.477,"2019","Summer",1,67
0.00012,0.178,323.92,0.895,"0",2.46e-05,"9",0.967,-5.567,"1",21,2020-04-03,0.0752,154.157,0.175,"2020","Spring",0,21
0.0408,0.86,225.92,0.507,"1",6.15e-06,"0",0.14,-5.776,"0",67,2019-09-27,0.369,85.005,0.15,"2019","Fall",1,67
0.0947,0.502,261.36,0.876,"0",0,"9",0.895,-6.987,"1",20,2020-04-03,0.0622,154.047,0.524,"2020","Spring",0,20
0.487,0.691,191.467,0.823,"0",0,"2",0.134,-4.197,"1",74,2019-06-19,0.0623,123.935,0.87,"2019","Summer",1,74
0.258,0.544,254.789,0.731,"0",1.38e-06,"7",0.304,-9.309,"1",0,2020-11-05,0.501,129.548,0.243,"2020","Fall",0,0
0.0473,0.81,175.313,0.353,"0",0.000104,"6",0.082,-9.536,"1",67,2019-06-07,0.0437,124.991,0.731,"2019","Spring",1,67
0.00142,0.571,236.308,0.698,"0",0.814,"5",0.199,-7.259,"0",2,2019-08-16,0.0365,130.021,0.0915,"2019","Summer",0,2
0.00346,0.546,278.991,0.586,"1",0.00114,"6",0.0562,-8.488,"1",68,2019-04-12,0.0313,131.778,0.364,"2019","Spring",1,68
0.75,0.267,157.733,0.407,"0",1.3e-06,"0",0.86,-9.061,"1",15,2020-04-03,0.0311,138.279,0.152,"2020","Spring",0,15
0.0013,0.661,200.786,0.516,"0",0,"8",0.0998,-11.207,"1",64,2019-12-03,0.0425,140.077,0.333,"2019","Fall",1,64
0.059,0.54,177.775,0.565,"0",0,"5",0.139,-11.761,"0",2,2018-06-29,0.0305,81.104,0.707,"2018","Summer",0,2
0.0342,0.862,172.8,0.685,"1",0,"0",0.204,-7.699,"0",66,2019-09-27,0.242,100.024,0.672,"2019","Fall",1,66
0.296,0.36,177.227,0.391,"1",0.000406,"6",0.129,-10.6,"1",67,2019-05-17,0.0528,84.281,0.162,"2019","Spring",1,67
0.627,0.585,140.312,0.52,"0",0.0206,"8",0.303,-7.789,"1",0,2020-09-05,0.0505,100.905,0.602,"2020","Summer",0,0
0.429,0.468,201.401,0.495,"0",0,"5",0.305,-6.634,"1",68,2019-03-01,0.0822,171.4,0.235,"2019","Winter",1,68
0.38,0.258,157.973,0.816,"0",0,"2",0.936,-5.379,"1",18,2020-04-03,0.0463,151.931,0.579,"2020","Spring",0,18
0.00577,0.872,109.107,0.521,"1",3.41e-05,"11",0.198,-11.505,"0",66,2019-10-31,0.273,110.057,0.563,"2019","Fall",1,66
0.147,0.507,164.101,0.913,"0",2.02e-05,"7",0.0692,-4.944,"1",4,2019-11-08,0.0924,112.983,0.789,"2019","Fall",0,4
0.148,0.463,195.587,0.71,"0",0.000192,"0",0.123,-7.051,"1",64,2019-03-08,0.0859,78.144,0.441,"2019","Winter",1,64
0.516,0.447,267.013,0.159,"0",0,"7",0.633,-11.037,"1",20,2020-04-03,0.0379,117.87,0.122,"2020","Spring",0,20
0.25,0.693,192.183,0.652,"1",0,"5",0.0294,-8.766,"1",63,2019-11-01,0.299,87.986,0.77,"2019","Fall",1,63
0.302,0.683,142.365,0.636,"0",0.498,"7",0.0972,-12.096,"0",67,2019-02-16,0.0978,160.012,0.615,"2019","Winter",1,67
